DateKey,CalendarYear,CalendarHalfYearLabel,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeekLabel,CalendarDayOfWeekLabel,IsWorkDay,Año,Trimestre,Mes,Día,SemanaAño,Dia Semana,Fin Semana,Mes Corto,Mes Txt,Dia Txt,Start of Week,End of Week,Mala Suerte
"2011-03-11 00:00:00,000",2011,"H1","Q1",201103,"March","Week 11","Friday","WorkDay",2011,"Trimestre 1",3,11,11,5,"Día Laboral","M","March","Friday","2011-03-06 00:00:00,000","2011-03-13 00:00:00,000","Día Normal"
"2011-03-14 00:00:00,000",2011,"H1","Q1",201103,"March","Week 12","Monday","WorkDay",2011,"Trimestre 1",3,14,12,1,"Día Laboral","M","March","Monday","2011-03-13 00:00:00,000","2011-03-20 00:00:00,000","Día Normal"
"2011-03-15 00:00:00,000",2011,"H1","Q1",201103,"March","Week 12","Tuesday","WorkDay",2011,"Trimestre 1",3,15,12,2,"Día Laboral","M","March","Tuesday","2011-03-13 00:00:00,000","2011-03-20 00:00:00,000","Día Normal"
"2011-03-16 00:00:00,000",2011,"H1","Q1",201103,"March","Week 12","Wednesday","WorkDay",2011,"Trimestre 1",3,16,12,3,"Día Laboral","M","March","Wednesday","2011-03-13 00:00:00,000","2011-03-20 00:00:00,000","Día Normal"
"2011-03-17 00:00:00,000",2011,"H1","Q1",201103,"March","Week 12","Thursday","WorkDay",2011,"Trimestre 1",3,17,12,4,"Día Laboral","M","March","Thursday","2011-03-13 00:00:00,000","2011-03-20 00:00:00,000","Día Normal"
"2011-03-18 00:00:00,000",2011,"H1","Q1",201103,"March","Week 12","Friday","WorkDay",2011,"Trimestre 1",3,18,12,5,"Día Laboral","M","March","Friday","2011-03-13 00:00:00,000","2011-03-20 00:00:00,000","Día Normal"
"2011-03-21 00:00:00,000",2011,"H1","Q1",201103,"March","Week 13","Monday","WorkDay",2011,"Trimestre 1",3,21,13,1,"Día Laboral","M","March","Monday","2011-03-20 00:00:00,000","2011-03-27 00:00:00,000","Día Normal"
"2011-03-22 00:00:00,000",2011,"H1","Q1",201103,"March","Week 13","Tuesday","WorkDay",2011,"Trimestre 1",3,22,13,2,"Día Laboral","M","March","Tuesday","2011-03-20 00:00:00,000","2011-03-27 00:00:00,000","Día Normal"
"2011-03-23 00:00:00,000",2011,"H1","Q1",201103,"March","Week 13","Wednesday","WorkDay",2011,"Trimestre 1",3,23,13,3,"Día Laboral","M","March","Wednesday","2011-03-20 00:00:00,000","2011-03-27 00:00:00,000","Día Normal"
"2011-03-24 00:00:00,000",2011,"H1","Q1",201103,"March","Week 13","Thursday","WorkDay",2011,"Trimestre 1",3,24,13,4,"Día Laboral","M","March","Thursday","2011-03-20 00:00:00,000","2011-03-27 00:00:00,000","Día Normal"
"2011-03-25 00:00:00,000",2011,"H1","Q1",201103,"March","Week 13","Friday","WorkDay",2011,"Trimestre 1",3,25,13,5,"Día Laboral","M","March","Friday","2011-03-20 00:00:00,000","2011-03-27 00:00:00,000","Día Normal"
"2011-03-28 00:00:00,000",2011,"H1","Q1",201103,"March","Week 14","Monday","WorkDay",2011,"Trimestre 1",3,28,14,1,"Día Laboral","M","March","Monday","2011-03-27 00:00:00,000","2011-04-03 00:00:00,000","Día Normal"
"2011-03-29 00:00:00,000",2011,"H1","Q1",201103,"March","Week 14","Tuesday","WorkDay",2011,"Trimestre 1",3,29,14,2,"Día Laboral","M","March","Tuesday","2011-03-27 00:00:00,000","2011-04-03 00:00:00,000","Día Normal"
"2011-03-30 00:00:00,000",2011,"H1","Q1",201103,"March","Week 14","Wednesday","WorkDay",2011,"Trimestre 1",3,30,14,3,"Día Laboral","M","March","Wednesday","2011-03-27 00:00:00,000","2011-04-03 00:00:00,000","Día Normal"
"2011-03-31 00:00:00,000",2011,"H1","Q1",201103,"March","Week 14","Thursday","WorkDay",2011,"Trimestre 1",3,31,14,4,"Día Laboral","M","March","Thursday","2011-03-27 00:00:00,000","2011-04-03 00:00:00,000","Día Normal"
"2011-04-01 00:00:00,000",2011,"H1","Q2",201104,"April","Week 14","Friday","WorkDay",2011,"Trimestre 2",4,1,14,5,"Día Laboral","A","April","Friday","2011-03-27 00:00:00,000","2011-04-03 00:00:00,000","Día Normal"
"2011-04-04 00:00:00,000",2011,"H1","Q2",201104,"April","Week 15","Monday","WorkDay",2011,"Trimestre 2",4,4,15,1,"Día Laboral","A","April","Monday","2011-04-03 00:00:00,000","2011-04-10 00:00:00,000","Día Normal"
"2011-04-05 00:00:00,000",2011,"H1","Q2",201104,"April","Week 15","Tuesday","WorkDay",2011,"Trimestre 2",4,5,15,2,"Día Laboral","A","April","Tuesday","2011-04-03 00:00:00,000","2011-04-10 00:00:00,000","Día Normal"
"2011-04-06 00:00:00,000",2011,"H1","Q2",201104,"April","Week 15","Wednesday","WorkDay",2011,"Trimestre 2",4,6,15,3,"Día Laboral","A","April","Wednesday","2011-04-03 00:00:00,000","2011-04-10 00:00:00,000","Día Normal"
"2011-04-07 00:00:00,000",2011,"H1","Q2",201104,"April","Week 15","Thursday","WorkDay",2011,"Trimestre 2",4,7,15,4,"Día Laboral","A","April","Thursday","2011-04-03 00:00:00,000","2011-04-10 00:00:00,000","Día Normal"
"2011-04-08 00:00:00,000",2011,"H1","Q2",201104,"April","Week 15","Friday","WorkDay",2011,"Trimestre 2",4,8,15,5,"Día Laboral","A","April","Friday","2011-04-03 00:00:00,000","2011-04-10 00:00:00,000","Día Normal"
"2011-04-11 00:00:00,000",2011,"H1","Q2",201104,"April","Week 16","Monday","WorkDay",2011,"Trimestre 2",4,11,16,1,"Día Laboral","A","April","Monday","2011-04-10 00:00:00,000","2011-04-17 00:00:00,000","Día Normal"
"2011-04-12 00:00:00,000",2011,"H1","Q2",201104,"April","Week 16","Tuesday","WorkDay",2011,"Trimestre 2",4,12,16,2,"Día Laboral","A","April","Tuesday","2011-04-10 00:00:00,000","2011-04-17 00:00:00,000","Día Normal"
"2011-04-13 00:00:00,000",2011,"H1","Q2",201104,"April","Week 16","Wednesday","WorkDay",2011,"Trimestre 2",4,13,16,3,"Día Laboral","A","April","Wednesday","2011-04-10 00:00:00,000","2011-04-17 00:00:00,000","Día Normal"
"2011-04-14 00:00:00,000",2011,"H1","Q2",201104,"April","Week 16","Thursday","WorkDay",2011,"Trimestre 2",4,14,16,4,"Día Laboral","A","April","Thursday","2011-04-10 00:00:00,000","2011-04-17 00:00:00,000","Día Normal"
"2011-04-15 00:00:00,000",2011,"H1","Q2",201104,"April","Week 16","Friday","WorkDay",2011,"Trimestre 2",4,15,16,5,"Día Laboral","A","April","Friday","2011-04-10 00:00:00,000","2011-04-17 00:00:00,000","Día Normal"
"2011-04-18 00:00:00,000",2011,"H1","Q2",201104,"April","Week 17","Monday","WorkDay",2011,"Trimestre 2",4,18,17,1,"Día Laboral","A","April","Monday","2011-04-17 00:00:00,000","2011-04-24 00:00:00,000","Día Normal"
"2011-04-19 00:00:00,000",2011,"H1","Q2",201104,"April","Week 17","Tuesday","WorkDay",2011,"Trimestre 2",4,19,17,2,"Día Laboral","A","April","Tuesday","2011-04-17 00:00:00,000","2011-04-24 00:00:00,000","Día Normal"
"2011-04-20 00:00:00,000",2011,"H1","Q2",201104,"April","Week 17","Wednesday","WorkDay",2011,"Trimestre 2",4,20,17,3,"Día Laboral","A","April","Wednesday","2011-04-17 00:00:00,000","2011-04-24 00:00:00,000","Día Normal"
"2011-04-21 00:00:00,000",2011,"H1","Q2",201104,"April","Week 17","Thursday","WorkDay",2011,"Trimestre 2",4,21,17,4,"Día Laboral","A","April","Thursday","2011-04-17 00:00:00,000","2011-04-24 00:00:00,000","Día Normal"
"2011-04-22 00:00:00,000",2011,"H1","Q2",201104,"April","Week 17","Friday","WorkDay",2011,"Trimestre 2",4,22,17,5,"Día Laboral","A","April","Friday","2011-04-17 00:00:00,000","2011-04-24 00:00:00,000","Día Normal"
"2011-04-25 00:00:00,000",2011,"H1","Q2",201104,"April","Week 18","Monday","WorkDay",2011,"Trimestre 2",4,25,18,1,"Día Laboral","A","April","Monday","2011-04-24 00:00:00,000","2011-05-01 00:00:00,000","Día Normal"
"2011-04-26 00:00:00,000",2011,"H1","Q2",201104,"April","Week 18","Tuesday","WorkDay",2011,"Trimestre 2",4,26,18,2,"Día Laboral","A","April","Tuesday","2011-04-24 00:00:00,000","2011-05-01 00:00:00,000","Día Normal"
"2011-04-27 00:00:00,000",2011,"H1","Q2",201104,"April","Week 18","Wednesday","WorkDay",2011,"Trimestre 2",4,27,18,3,"Día Laboral","A","April","Wednesday","2011-04-24 00:00:00,000","2011-05-01 00:00:00,000","Día Normal"
"2011-04-28 00:00:00,000",2011,"H1","Q2",201104,"April","Week 18","Thursday","WorkDay",2011,"Trimestre 2",4,28,18,4,"Día Laboral","A","April","Thursday","2011-04-24 00:00:00,000","2011-05-01 00:00:00,000","Día Normal"
"2011-04-29 00:00:00,000",2011,"H1","Q2",201104,"April","Week 18","Friday","WorkDay",2011,"Trimestre 2",4,29,18,5,"Día Laboral","A","April","Friday","2011-04-24 00:00:00,000","2011-05-01 00:00:00,000","Día Normal"
"2011-05-02 00:00:00,000",2011,"H1","Q2",201105,"May","Week 19","Monday","WorkDay",2011,"Trimestre 2",5,2,19,1,"Día Laboral","M","May","Monday","2011-05-01 00:00:00,000","2011-05-08 00:00:00,000","Día Normal"
"2011-05-03 00:00:00,000",2011,"H1","Q2",201105,"May","Week 19","Tuesday","WorkDay",2011,"Trimestre 2",5,3,19,2,"Día Laboral","M","May","Tuesday","2011-05-01 00:00:00,000","2011-05-08 00:00:00,000","Día Normal"
"2011-05-04 00:00:00,000",2011,"H1","Q2",201105,"May","Week 19","Wednesday","WorkDay",2011,"Trimestre 2",5,4,19,3,"Día Laboral","M","May","Wednesday","2011-05-01 00:00:00,000","2011-05-08 00:00:00,000","Día Normal"
"2011-05-05 00:00:00,000",2011,"H1","Q2",201105,"May","Week 19","Thursday","WorkDay",2011,"Trimestre 2",5,5,19,4,"Día Laboral","M","May","Thursday","2011-05-01 00:00:00,000","2011-05-08 00:00:00,000","Día Normal"
"2011-05-06 00:00:00,000",2011,"H1","Q2",201105,"May","Week 19","Friday","WorkDay",2011,"Trimestre 2",5,6,19,5,"Día Laboral","M","May","Friday","2011-05-01 00:00:00,000","2011-05-08 00:00:00,000","Día Normal"
"2011-05-09 00:00:00,000",2011,"H1","Q2",201105,"May","Week 20","Monday","WorkDay",2011,"Trimestre 2",5,9,20,1,"Día Laboral","M","May","Monday","2011-05-08 00:00:00,000","2011-05-15 00:00:00,000","Día Normal"
"2011-05-10 00:00:00,000",2011,"H1","Q2",201105,"May","Week 20","Tuesday","WorkDay",2011,"Trimestre 2",5,10,20,2,"Día Laboral","M","May","Tuesday","2011-05-08 00:00:00,000","2011-05-15 00:00:00,000","Día Normal"
"2011-05-11 00:00:00,000",2011,"H1","Q2",201105,"May","Week 20","Wednesday","WorkDay",2011,"Trimestre 2",5,11,20,3,"Día Laboral","M","May","Wednesday","2011-05-08 00:00:00,000","2011-05-15 00:00:00,000","Día Normal"
"2011-05-12 00:00:00,000",2011,"H1","Q2",201105,"May","Week 20","Thursday","WorkDay",2011,"Trimestre 2",5,12,20,4,"Día Laboral","M","May","Thursday","2011-05-08 00:00:00,000","2011-05-15 00:00:00,000","Día Normal"
"2011-05-13 00:00:00,000",2011,"H1","Q2",201105,"May","Week 20","Friday","WorkDay",2011,"Trimestre 2",5,13,20,5,"Día Laboral","M","May","Friday","2011-05-08 00:00:00,000","2011-05-15 00:00:00,000","Día Normal"
"2011-05-16 00:00:00,000",2011,"H1","Q2",201105,"May","Week 21","Monday","WorkDay",2011,"Trimestre 2",5,16,21,1,"Día Laboral","M","May","Monday","2011-05-15 00:00:00,000","2011-05-22 00:00:00,000","Día Normal"
"2011-05-17 00:00:00,000",2011,"H1","Q2",201105,"May","Week 21","Tuesday","WorkDay",2011,"Trimestre 2",5,17,21,2,"Día Laboral","M","May","Tuesday","2011-05-15 00:00:00,000","2011-05-22 00:00:00,000","Día Normal"
"2011-05-18 00:00:00,000",2011,"H1","Q2",201105,"May","Week 21","Wednesday","WorkDay",2011,"Trimestre 2",5,18,21,3,"Día Laboral","M","May","Wednesday","2011-05-15 00:00:00,000","2011-05-22 00:00:00,000","Día Normal"
"2011-05-19 00:00:00,000",2011,"H1","Q2",201105,"May","Week 21","Thursday","WorkDay",2011,"Trimestre 2",5,19,21,4,"Día Laboral","M","May","Thursday","2011-05-15 00:00:00,000","2011-05-22 00:00:00,000","Día Normal"
"2011-05-20 00:00:00,000",2011,"H1","Q2",201105,"May","Week 21","Friday","WorkDay",2011,"Trimestre 2",5,20,21,5,"Día Laboral","M","May","Friday","2011-05-15 00:00:00,000","2011-05-22 00:00:00,000","Día Normal"
"2011-05-23 00:00:00,000",2011,"H1","Q2",201105,"May","Week 22","Monday","WorkDay",2011,"Trimestre 2",5,23,22,1,"Día Laboral","M","May","Monday","2011-05-22 00:00:00,000","2011-05-29 00:00:00,000","Día Normal"
"2011-05-24 00:00:00,000",2011,"H1","Q2",201105,"May","Week 22","Tuesday","WorkDay",2011,"Trimestre 2",5,24,22,2,"Día Laboral","M","May","Tuesday","2011-05-22 00:00:00,000","2011-05-29 00:00:00,000","Día Normal"
"2011-05-25 00:00:00,000",2011,"H1","Q2",201105,"May","Week 22","Wednesday","WorkDay",2011,"Trimestre 2",5,25,22,3,"Día Laboral","M","May","Wednesday","2011-05-22 00:00:00,000","2011-05-29 00:00:00,000","Día Normal"
"2011-05-26 00:00:00,000",2011,"H1","Q2",201105,"May","Week 22","Thursday","WorkDay",2011,"Trimestre 2",5,26,22,4,"Día Laboral","M","May","Thursday","2011-05-22 00:00:00,000","2011-05-29 00:00:00,000","Día Normal"
"2011-05-27 00:00:00,000",2011,"H1","Q2",201105,"May","Week 22","Friday","WorkDay",2011,"Trimestre 2",5,27,22,5,"Día Laboral","M","May","Friday","2011-05-22 00:00:00,000","2011-05-29 00:00:00,000","Día Normal"
"2011-05-30 00:00:00,000",2011,"H1","Q2",201105,"May","Week 23","Monday","WorkDay",2011,"Trimestre 2",5,30,23,1,"Día Laboral","M","May","Monday","2011-05-29 00:00:00,000","2011-06-05 00:00:00,000","Día Normal"
"2011-05-31 00:00:00,000",2011,"H1","Q2",201105,"May","Week 23","Tuesday","WorkDay",2011,"Trimestre 2",5,31,23,2,"Día Laboral","M","May","Tuesday","2011-05-29 00:00:00,000","2011-06-05 00:00:00,000","Día Normal"
"2011-06-01 00:00:00,000",2011,"H1","Q2",201106,"June","Week 23","Wednesday","WorkDay",2011,"Trimestre 2",6,1,23,3,"Día Laboral","J","June","Wednesday","2011-05-29 00:00:00,000","2011-06-05 00:00:00,000","Día Normal"
"2011-06-02 00:00:00,000",2011,"H1","Q2",201106,"June","Week 23","Thursday","WorkDay",2011,"Trimestre 2",6,2,23,4,"Día Laboral","J","June","Thursday","2011-05-29 00:00:00,000","2011-06-05 00:00:00,000","Día Normal"
"2011-06-03 00:00:00,000",2011,"H1","Q2",201106,"June","Week 23","Friday","WorkDay",2011,"Trimestre 2",6,3,23,5,"Día Laboral","J","June","Friday","2011-05-29 00:00:00,000","2011-06-05 00:00:00,000","Día Normal"
"2011-06-06 00:00:00,000",2011,"H1","Q2",201106,"June","Week 24","Monday","WorkDay",2011,"Trimestre 2",6,6,24,1,"Día Laboral","J","June","Monday","2011-06-05 00:00:00,000","2011-06-12 00:00:00,000","Día Normal"
"2011-06-07 00:00:00,000",2011,"H1","Q2",201106,"June","Week 24","Tuesday","WorkDay",2011,"Trimestre 2",6,7,24,2,"Día Laboral","J","June","Tuesday","2011-06-05 00:00:00,000","2011-06-12 00:00:00,000","Día Normal"
"2011-06-08 00:00:00,000",2011,"H1","Q2",201106,"June","Week 24","Wednesday","WorkDay",2011,"Trimestre 2",6,8,24,3,"Día Laboral","J","June","Wednesday","2011-06-05 00:00:00,000","2011-06-12 00:00:00,000","Día Normal"
"2011-06-09 00:00:00,000",2011,"H1","Q2",201106,"June","Week 24","Thursday","WorkDay",2011,"Trimestre 2",6,9,24,4,"Día Laboral","J","June","Thursday","2011-06-05 00:00:00,000","2011-06-12 00:00:00,000","Día Normal"
"2011-06-10 00:00:00,000",2011,"H1","Q2",201106,"June","Week 24","Friday","WorkDay",2011,"Trimestre 2",6,10,24,5,"Día Laboral","J","June","Friday","2011-06-05 00:00:00,000","2011-06-12 00:00:00,000","Día Normal"
"2011-06-13 00:00:00,000",2011,"H1","Q2",201106,"June","Week 25","Monday","WorkDay",2011,"Trimestre 2",6,13,25,1,"Día Laboral","J","June","Monday","2011-06-12 00:00:00,000","2011-06-19 00:00:00,000","Día Normal"
"2011-06-14 00:00:00,000",2011,"H1","Q2",201106,"June","Week 25","Tuesday","WorkDay",2011,"Trimestre 2",6,14,25,2,"Día Laboral","J","June","Tuesday","2011-06-12 00:00:00,000","2011-06-19 00:00:00,000","Día Normal"
"2011-06-15 00:00:00,000",2011,"H1","Q2",201106,"June","Week 25","Wednesday","WorkDay",2011,"Trimestre 2",6,15,25,3,"Día Laboral","J","June","Wednesday","2011-06-12 00:00:00,000","2011-06-19 00:00:00,000","Día Normal"
"2011-06-16 00:00:00,000",2011,"H1","Q2",201106,"June","Week 25","Thursday","WorkDay",2011,"Trimestre 2",6,16,25,4,"Día Laboral","J","June","Thursday","2011-06-12 00:00:00,000","2011-06-19 00:00:00,000","Día Normal"
"2011-06-17 00:00:00,000",2011,"H1","Q2",201106,"June","Week 25","Friday","WorkDay",2011,"Trimestre 2",6,17,25,5,"Día Laboral","J","June","Friday","2011-06-12 00:00:00,000","2011-06-19 00:00:00,000","Día Normal"
"2011-06-20 00:00:00,000",2011,"H1","Q2",201106,"June","Week 26","Monday","WorkDay",2011,"Trimestre 2",6,20,26,1,"Día Laboral","J","June","Monday","2011-06-19 00:00:00,000","2011-06-26 00:00:00,000","Día Normal"
"2011-06-21 00:00:00,000",2011,"H1","Q2",201106,"June","Week 26","Tuesday","WorkDay",2011,"Trimestre 2",6,21,26,2,"Día Laboral","J","June","Tuesday","2011-06-19 00:00:00,000","2011-06-26 00:00:00,000","Día Normal"
"2011-06-22 00:00:00,000",2011,"H1","Q2",201106,"June","Week 26","Wednesday","WorkDay",2011,"Trimestre 2",6,22,26,3,"Día Laboral","J","June","Wednesday","2011-06-19 00:00:00,000","2011-06-26 00:00:00,000","Día Normal"
"2011-06-23 00:00:00,000",2011,"H1","Q2",201106,"June","Week 26","Thursday","WorkDay",2011,"Trimestre 2",6,23,26,4,"Día Laboral","J","June","Thursday","2011-06-19 00:00:00,000","2011-06-26 00:00:00,000","Día Normal"
"2011-06-24 00:00:00,000",2011,"H1","Q2",201106,"June","Week 26","Friday","WorkDay",2011,"Trimestre 2",6,24,26,5,"Día Laboral","J","June","Friday","2011-06-19 00:00:00,000","2011-06-26 00:00:00,000","Día Normal"
"2011-06-27 00:00:00,000",2011,"H1","Q2",201106,"June","Week 27","Monday","WorkDay",2011,"Trimestre 2",6,27,27,1,"Día Laboral","J","June","Monday","2011-06-26 00:00:00,000","2011-07-03 00:00:00,000","Día Normal"
"2011-06-28 00:00:00,000",2011,"H1","Q2",201106,"June","Week 27","Tuesday","WorkDay",2011,"Trimestre 2",6,28,27,2,"Día Laboral","J","June","Tuesday","2011-06-26 00:00:00,000","2011-07-03 00:00:00,000","Día Normal"
"2011-06-29 00:00:00,000",2011,"H1","Q2",201106,"June","Week 27","Wednesday","WorkDay",2011,"Trimestre 2",6,29,27,3,"Día Laboral","J","June","Wednesday","2011-06-26 00:00:00,000","2011-07-03 00:00:00,000","Día Normal"
"2011-06-30 00:00:00,000",2011,"H1","Q2",201106,"June","Week 27","Thursday","WorkDay",2011,"Trimestre 2",6,30,27,4,"Día Laboral","J","June","Thursday","2011-06-26 00:00:00,000","2011-07-03 00:00:00,000","Día Normal"
"2011-07-01 00:00:00,000",2011,"H2","Q3",201107,"July","Week 27","Friday","WorkDay",2011,"Trimestre 3",7,1,27,5,"Día Laboral","J","July","Friday","2011-06-26 00:00:00,000","2011-07-03 00:00:00,000","Día Normal"
"2011-07-04 00:00:00,000",2011,"H2","Q3",201107,"July","Week 28","Monday","WorkDay",2011,"Trimestre 3",7,4,28,1,"Día Laboral","J","July","Monday","2011-07-03 00:00:00,000","2011-07-10 00:00:00,000","Día Normal"
"2011-07-05 00:00:00,000",2011,"H2","Q3",201107,"July","Week 28","Tuesday","WorkDay",2011,"Trimestre 3",7,5,28,2,"Día Laboral","J","July","Tuesday","2011-07-03 00:00:00,000","2011-07-10 00:00:00,000","Día Normal"
"2011-07-06 00:00:00,000",2011,"H2","Q3",201107,"July","Week 28","Wednesday","WorkDay",2011,"Trimestre 3",7,6,28,3,"Día Laboral","J","July","Wednesday","2011-07-03 00:00:00,000","2011-07-10 00:00:00,000","Día Normal"
"2011-07-07 00:00:00,000",2011,"H2","Q3",201107,"July","Week 28","Thursday","WorkDay",2011,"Trimestre 3",7,7,28,4,"Día Laboral","J","July","Thursday","2011-07-03 00:00:00,000","2011-07-10 00:00:00,000","Día Normal"
"2011-07-08 00:00:00,000",2011,"H2","Q3",201107,"July","Week 28","Friday","WorkDay",2011,"Trimestre 3",7,8,28,5,"Día Laboral","J","July","Friday","2011-07-03 00:00:00,000","2011-07-10 00:00:00,000","Día Normal"
"2011-07-11 00:00:00,000",2011,"H2","Q3",201107,"July","Week 29","Monday","WorkDay",2011,"Trimestre 3",7,11,29,1,"Día Laboral","J","July","Monday","2011-07-10 00:00:00,000","2011-07-17 00:00:00,000","Día Normal"
"2011-07-12 00:00:00,000",2011,"H2","Q3",201107,"July","Week 29","Tuesday","WorkDay",2011,"Trimestre 3",7,12,29,2,"Día Laboral","J","July","Tuesday","2011-07-10 00:00:00,000","2011-07-17 00:00:00,000","Día Normal"
"2011-07-13 00:00:00,000",2011,"H2","Q3",201107,"July","Week 29","Wednesday","WorkDay",2011,"Trimestre 3",7,13,29,3,"Día Laboral","J","July","Wednesday","2011-07-10 00:00:00,000","2011-07-17 00:00:00,000","Día Normal"
"2011-07-14 00:00:00,000",2011,"H2","Q3",201107,"July","Week 29","Thursday","WorkDay",2011,"Trimestre 3",7,14,29,4,"Día Laboral","J","July","Thursday","2011-07-10 00:00:00,000","2011-07-17 00:00:00,000","Día Normal"
"2011-07-15 00:00:00,000",2011,"H2","Q3",201107,"July","Week 29","Friday","WorkDay",2011,"Trimestre 3",7,15,29,5,"Día Laboral","J","July","Friday","2011-07-10 00:00:00,000","2011-07-17 00:00:00,000","Día Normal"
"2011-07-18 00:00:00,000",2011,"H2","Q3",201107,"July","Week 30","Monday","WorkDay",2011,"Trimestre 3",7,18,30,1,"Día Laboral","J","July","Monday","2011-07-17 00:00:00,000","2011-07-24 00:00:00,000","Día Normal"
